"lemmaID","lemma","POS","SW"
"80025","πατράδελφος","noun",FALSE
"80027","Πάτραι","proper",FALSE
"80029","πατραλοίας","noun",FALSE
"nlsj8632","Πατρέες","proper",FALSE
"80032","πάτρηθε","adverb",FALSE
"80033","πατριά","noun",FALSE
"80034","πατριάζω","verb",FALSE
"80035","πατριάρχης","noun",FALSE
"80037","πατρίδιον","noun",FALSE
"80038","πατρίκιος","noun",FALSE
"nlsj8635","Πατρίκιος","proper",FALSE
"80040","πατρικός","adjective",FALSE
"80042","πάτριος","adjective",FALSE
"80043","πατρίς","adjective",FALSE
"80045","πατριώτης","noun",FALSE
"80046","πατριωτικός","adjective",FALSE
"80047","πατριῶτις","adjective",FALSE
"80048","πατρόβουλος","noun",FALSE
"80054","πατρόθεν","adverb",FALSE
"80055","πατροκασιγνήτη","noun",FALSE
"80056","πατροκασίγνητος","noun",FALSE
"nlsj8638","Πατροκλέης","proper",FALSE
"nlsj8637","Πατρόκλεια","proper",FALSE
"nlsj8639","Πατροκλείδης","proper",FALSE
"80057","Πάτροκλος","proper",FALSE
"80058","πατροκόμος","adjective",FALSE
"80059","πατροκτονέω","verb",FALSE
"80060","πατροκτονία","noun",FALSE
"80062","πατροκτόνος","adjective",FALSE
"80067","πατρομήτωρ","noun",FALSE
"nlsj84125","πατρονομέομαι","verb",FALSE
"80071","πατρονομικός","adjective",FALSE
"nlsj84121","πατρονόμος","noun",FALSE
"80072","πατρόνομος","noun",FALSE
"80074","πατροπαράδοτος","adjective",FALSE
"80075","πατροπάτωρ","noun",FALSE
"80077","πατρόπολις","noun",FALSE
"80079","πατροστερής","adjective",FALSE
"80084","πατροῦχος","adjective",FALSE
"80086","πατροφονεύς","noun",FALSE
"80088","πατροφόνος","adjective",FALSE
"80089","πατροφόντης","noun",FALSE
"nlsj8634","Πατρώ","proper",FALSE
"nlsj84135","πατρώιος","adjective",FALSE
"80095","πάτρων","noun",FALSE
"nlsj8439","Πάτρων","proper",FALSE
"80104","πατρωνυμικός","adjective",FALSE
"80105","πατρωνύμιος","adjective",FALSE
"80107","πατρῷος","adjective",FALSE
"80109","πάτρως","noun",FALSE
"80115","παῦλα","noun",FALSE
"nlsj8642","Παυλῖνος","proper",FALSE
"nlsj8640","Παῦλος","proper",FALSE
"80118","παυρίδιος","adjective",FALSE
"80119","παυροεπής","adjective",FALSE
"80121","παῦρος","adjective",FALSE
"80123","παυσάνεμος","adjective",FALSE
"80124","παυσανίας","adjective",FALSE
"nlsj8643","Παυσανίης","proper",FALSE
"nlsj8644","Παυσίης","proper",FALSE
"80127","παυσίλυπος","adjective",FALSE
"80130","παυσίπονος","adjective",FALSE
"nlsj8645","Παυσίρας","proper",FALSE
"nlsj8646","Παύσιρις","proper",FALSE
"80131","παῦσις","noun",FALSE
"nlsj8647","Παυσίστρατος","proper",FALSE
"80132","παυστέον","adjective",FALSE
"80133","παυστήρ","noun",FALSE
"80134","παυστήριος","adjective",FALSE
"80139","παυσωλή","noun",FALSE
"nlsj8641","Παύσων","proper",FALSE
"80140","παύω","verb",FALSE
"nlsj8380","Πάφιος","proper",FALSE
"nlsj8443","Παφλαγονικός","adjective",FALSE
"80141","Παφλαγών","proper",FALSE
"80142","παφλάζω","verb",FALSE
"80143","πάφλασμα","noun",FALSE
"80144","Πάφος","proper",FALSE
"80147","πάχετος","adjective",FALSE
"nlsj8440","Πάχης","proper",FALSE
"80151","πάχνη","noun",FALSE
"80152","παχνήεις","adjective",FALSE
"80153","παχνόω","verb",FALSE
"80155","πάχος","adjective",FALSE
"80162","παχύδερμος","adjective",FALSE
"80167","παχύκνημος","adjective",FALSE
"80168","παχυλός","adjective",FALSE
"80170","παχυμερής","adverb",FALSE
"80171","παχυνευρέω","verb",FALSE
"nlsj8441","Πάχυνον","proper",FALSE
"80174","παχυντικός","adjective",FALSE
"80175","παχύνω","verb",FALSE
"80181","παχύς","adjective",FALSE
"80184","παχυσκελής","adjective",FALSE
"nlsj84204","παχυστομέω","verb",FALSE
"80188","παχύστομος","adjective",FALSE
"80189","παχύτης","noun",FALSE
"80192","παχύφρων","adjective",FALSE
"nlsj8650","Πεγκάλης","proper",FALSE
"80208","πεδανός","adjective",FALSE
"80211","πεδάορος","adjective",FALSE
"nlsj8678","Πεδάριτος","proper",FALSE
"80213","πεδαρτάω","verb",FALSE
"80220","πεδάω","verb",FALSE
"80223","πέδη","noun",FALSE
"nlsj84337","πεδήτης","noun",FALSE
"80227","πεδιακός","adjective",FALSE
"80230","πεδιάς","adjective",FALSE
"nlsj8680","Πεδιάς","proper",FALSE
"80232","πεδιάσιος","adjective",FALSE
"80233","πεδιεινός","adjective",FALSE
"nlsj84345","πεδιεύς","noun",FALSE
"nlsj8681","Πεδιεύς","proper",FALSE
"80235","πεδίζω","verb",FALSE
"80236","πεδιήρης","adjective",FALSE
"80237","πέδιλον","noun",FALSE
"80238","πεδινός","adjective",FALSE
"nlsj84339","πεδίον","noun",FALSE
"nlsj8679","Πεδίον","proper",FALSE
"80239","πέδιον","noun",FALSE
"80241","πεδίονδε","adverb",FALSE
"80242","πεδιονόμος","adjective",FALSE
"80250","πεδοβάμων","adjective",FALSE
"nlsj84354","πεδόθεν","adverb",FALSE
"80253","πέδοι","adverb",FALSE
"80257","πέδον","noun",FALSE
"80258","πέδονδε","adverb",FALSE
"80260","πέδορτος","adjective",FALSE
"nlsj84359","πεδοστιβής","adjective",FALSE
"80272","πέζα","noun",FALSE
"80273","πεζακοντιστής","noun",FALSE
"80275","πέζαρχος","noun",FALSE
"80276","πεζέμπορος","adjective",FALSE
"80277","πεζέταιροι","noun",FALSE
"80279","πεζεύω","verb",FALSE
"80282","πεζικός","adjective",FALSE
"80283","πέζις","noun",FALSE
"80287","πεζοβόας","adjective",FALSE
"80288","πεζογραφέω","verb",FALSE
"80290","πεζογράφος","adjective",FALSE
"80291","πεζοθηρικός","adjective",FALSE
"80297","πεζομαχέω","verb",FALSE
"80298","πεζομάχης","adjective",FALSE
"80299","πεζομαχία","noun",FALSE
"80300","πεζομάχος","adjective",FALSE
"80301","πεζονομικός","adjective",FALSE
"80302","πεζονόμος","adjective",FALSE
"80303","πεζοπορέω","verb",FALSE
"80306","πεζός","adjective",FALSE
"80310","πεῖ","noun",FALSE
"nlsj8702","Πειθαγόρης","proper",FALSE
"80313","πειθανάγκη","noun",FALSE
"80317","πειθάνωρ","adjective",FALSE
"80318","πειθαρχέω","verb",FALSE
"80319","πειθάρχησις","noun",FALSE
"80320","πειθαρχία","noun",FALSE
"80321","πειθαρχικός","adjective",FALSE
"80322","πείθαρχος","adjective",FALSE
"80323","πειθήμων","adjective",FALSE
"nlsj8703","Πειθίας","proper",FALSE
"80326","πειθός","adjective",FALSE
"80328","Πειθώ","proper",FALSE
"80327","πείθω","verb",FALSE
"nlsj8688","Πείθων","proper",FALSE
"80331","πεῖνα","noun",FALSE
"80333","πειναλέος","adjective",FALSE
"80334","πεινάω","verb",FALSE
"80337","πεινητικός","adjective",FALSE
"80338","πεινώδης","adjective",FALSE
"nlsj84398","πειρά","noun",FALSE
"80340","πεῖρα","noun",FALSE
"80342","πειράζω","verb",FALSE
"nlsj8707","Πειραΐδης","proper",FALSE
"80343","Πειραιεύς","proper",FALSE
"nlsj8708","Πειραικός","adjective",FALSE
"80345","πειραίνω","verb",FALSE
"nlsj8709","Πειραιοῖ","adverb",FALSE
"nlsj8691","Πείραιος","proper",FALSE
"80346","πεῖραρ","noun",FALSE
"nlsj8692","Πείρας","proper",FALSE
"80347","πείρασις","noun",FALSE
"80348","πειρασμός","noun",FALSE
"nlsj8693","Πείρασος","proper",FALSE
"80350","πειραστικός","adjective",FALSE
"80351","πειρατέον","adjective",FALSE
"80352","πειρατεύω","verb",FALSE
"80353","πειρατήριον","noun",FALSE
"80354","πειρατήριος","adjective",FALSE
"80355","πειρατής","noun",FALSE
"80356","πειρατικός","adjective",FALSE
"80357","πειράω","verb",FALSE
"nlsj8689","Πείρευς","proper",FALSE
"nlsj8705","Πείρη","proper",FALSE
"nlsj8710","Πειρήν","proper",FALSE
"nlsj8711","Πειρήνη","proper",FALSE
"nlsj8690","Πείρης","proper",FALSE
"80360","πειρητίζω","verb",FALSE
"nlsj8712","Πειρίθοος","proper",FALSE
"80361","πείρινς","noun",FALSE
"nlsj8695","Πείροος","proper",FALSE
"nlsj8694","Πεῖρος","proper",FALSE
"nlsj8696","Πείρως","proper",FALSE
"80363","πεῖσα","noun",FALSE
"nlsj8697","Πείσανδρος","proper",FALSE
"nlsj8714","Πεισηνορίδης","proper",FALSE
"nlsj8713","Πεισήνωρ","proper",FALSE
"80365","Πεισιανάκτειος","proper",FALSE
"nlsj8719","Πεισιδίκη","proper",FALSE
"nlsj8715","Πεισίης","proper",FALSE
"80367","πεισιθάνατος","adjective",FALSE
"nlsj8720","Πεισινόη","proper",FALSE
"nlsj8716","Πεισίροδος","proper",FALSE
"nlsj8698","Πείσις","proper",FALSE
"80369","πεῖσις","noun",FALSE
"nlsj8721","Πεισιστρατίδης","proper",FALSE
"nlsj8717","Πεισίστρατος","proper",FALSE
"80370","πεισιχάλινος","adjective",FALSE
"80371","πεῖσμα","noun",FALSE
"80376","πεισμονή","noun",FALSE
"nlsj8699","Πεῖσος","proper",FALSE
"80379","πειστέον","adjective",FALSE
"80381","πειστήριος","adjective",FALSE
"80382","πειστικός","adjective",FALSE
"nlsj8700","Πείσων","proper",FALSE
"80386","πεκούλιον","noun",FALSE
"80388","πεκτέω","verb",FALSE
"80390","πέκω","verb",FALSE
"nlsj8724","Πελαγαῖος","proper",FALSE
"80392","πελαγίζω","verb",FALSE
"80394","πελάγιος","adjective",FALSE
"80399","πέλαγος","noun",FALSE
"nlsj8651","Πέλαγος","proper",FALSE
"80402","πελαγόω","verb",FALSE
"nlsj8722","Πελάγων","proper",FALSE
"80403","πελάζω","verb",FALSE
"80404","πελάθω","verb",FALSE
"nlsj84222","πέλανος","noun",FALSE
"nlsj8726","Πελαργή","proper",FALSE
"80409","πελαργιδεύς","noun",FALSE
"nlsj8727","Πελαργικός","adjective",FALSE
"80412","πελαργός","noun",FALSE
"80414","πελαργώδης","adjective",FALSE
"80415","πέλας","adverb",FALSE
"nlsj8732","Πελασγιάς","proper",FALSE
"80416","Πελασγικός","adjective",FALSE
"nlsj8730","Πελασγίς","proper",FALSE
"80417","Πελασγιῶται","proper",FALSE
"80418","Πελασγιῶτις","proper",FALSE
"80419","Πελασγός","proper",FALSE
"80421","πέλασις","noun",FALSE
"80424","πελάτης","noun",FALSE
"80425","πελατικός","adjective",FALSE
"nlsj84429","πελάτις","noun",FALSE
"80427","πελάω","verb",FALSE
"80431","πέλεθος","noun",FALSE
"80433","πέλεθρον","noun",FALSE
"80435","πέλεια","noun",FALSE
"80436","πελειάς","noun",FALSE
"nlsj8652","Πελείης","proper",FALSE
"80437","πελειοθρέμμων","adjective",FALSE
"80441","πελεκᾶς","noun",FALSE
"80442","πελεκάω","verb",FALSE
"80445","πελεκητής","noun",FALSE
"80450","πελεκίζω","verb",FALSE
"80452","πελεκῖνος","noun",FALSE
"80456","πέλεκκον","noun",FALSE
"80457","πελεκοφόρος","noun",FALSE
"80461","πέλεκυς","adjective",FALSE
"80463","πελεμίζω","verb",FALSE
"80468","πελιδναῖος","adjective",FALSE
"80470","πελιδνόομαι","verb",FALSE
"80471","πελιδνός","adjective",FALSE
"80472","πελιδνότης","noun",FALSE
"nlsj8735","Πελίης","proper",FALSE
"80475","πελίκη","noun",FALSE
"80477","πελιόομαι","verb",FALSE
"80478","πελιός","adjective",FALSE
"nlsj84231","πέλιος","adverb",FALSE
"nlsj48621","πελιόω","verb",FALSE
"80481","πελίχνη","noun",FALSE
"80483","πελίωμα","noun",FALSE
"80484","πελίωσις","noun",FALSE
"80485","πέλλα","noun",FALSE
"nlsj8653","Πέλλα","proper",FALSE
"80487","πελλαῖος","adjective",FALSE
"nlsj8736","Πελλάνη","proper",FALSE
"nlsj8655","Πέλλην","proper",FALSE
"nlsj8739","Πελληνή","proper",FALSE
"nlsj8738","Πελλήνη","proper",FALSE
"80494","πελλίς","noun",FALSE
"nlsj8740","Πελλίχης","proper",FALSE
"80497","πελλός","adjective",FALSE
"80500","πέλμα","noun",FALSE
"nlsj8741","Πελοπεία","proper",FALSE
"nlsj8744","Πελοπίδης","proper",FALSE
"nlsj8743","Πελοπίη","proper",FALSE
"nlsj8742","Πελόπιον","proper",FALSE
"nlsj8746","Πελοποννασιστί","adverb",FALSE
"nlsj8749","Πελοποννησιακός","adjective",FALSE
"80505","Πελοποννήσιοι","proper",FALSE
"80507","Πελοποννήσιος","proper",FALSE
"80504","Πελοπόννησος","proper",FALSE
"80508","Πέλοψ","proper",FALSE
"80509","πελτάζω","verb",FALSE
"80510","πελτάριον","adjective",FALSE
"80511","πελταστής","noun",FALSE
"80512","πελταστικός","adjective",FALSE
"80514","πέλτη","noun",FALSE
"80519","πελτοφόρος","adjective",FALSE
"80520","πέλυξ","noun",FALSE
"80522","πέλω","verb",FALSE
"80524","πέλωρ","noun",FALSE
"80525","πελωριάς","noun",FALSE
"80526","πελώριος","adjective",FALSE
"80527","πελωρίς","noun",FALSE
"nlsj8750","Πελωρίς","proper",FALSE
"80528","πέλωρον","noun",FALSE
"80529","πέλωρος","adjective",FALSE
"nlsj8658","Πέλωρος","proper",FALSE
"80531","πέμμα","noun",FALSE
"80532","πεμμάτιον","noun",FALSE
"80533","πεμματολόγος","adjective",FALSE
"80534","πεμματουργός","noun",FALSE
"80535","πεμπάδαρχος","noun",FALSE
"80538","πεμπάζω","verb",FALSE
"80541","πεμπάμερος","adjective",FALSE
"80542","πεμπάς","noun",FALSE
"80543","πεμπαστής","noun",FALSE
"80546","πέμπελος","adjective",FALSE
"80549","πεμπταῖος","adjective",FALSE
"80550","πεμπτάκις","adverb",FALSE
"80552","πεμπτέος","adjective",FALSE
"80553","πεμπτημόριον","noun",FALSE
"nlsj84506","πεμπτός","adjective",FALSE
"80555","πέμπτος","adjective",FALSE
"80557","πέμπω","verb",FALSE
"80558","πεμπώβολον","noun",FALSE
"80559","πεμφηρίς","noun",FALSE
"80561","πέμφιξ","noun",FALSE
"80564","πέμψις","noun",FALSE
"80565","πενεστεία","noun",FALSE
"80567","πενέστης","noun",FALSE
"80568","πενεστικός","adjective",FALSE
"80569","πενέω","verb",FALSE
"80570","πένης","noun",FALSE
"80574","πενθαλέος","adjective",FALSE
"80578","πενθερά","noun",FALSE
"80581","πενθέριος","adjective",FALSE
"80583","πενθερός","noun",FALSE
"80584","πενθεροφθόρος","adjective",FALSE
"nlsj8752","Πενθεσιλεία","proper",FALSE
"nlsj8751","Πενθεύς","proper",FALSE
"80587","πενθέω","verb",FALSE
"80588","πένθημα","noun",FALSE
"80591","πενθήμερος","adjective",FALSE
"80595","πενθημιπόδιος","adjective",FALSE
"80598","πενθήμων","adjective",FALSE
"80599","πενθήρης","adjective",FALSE
"80601","πένθησις","noun",FALSE
"80603","πενθητήρ","noun",FALSE
"80604","πενθητήριος","adjective",FALSE
"80606","πενθικός","adjective",FALSE
"nlsj8753","Πενθίλος","proper",FALSE
"nlsj8659","Πένθιλος","proper",FALSE
"80607","πένθιμος","adjective",FALSE
"80609","πένθος","noun",FALSE
"nlsj8754","Πενθύλος","proper",FALSE
"80610","πενία","noun",FALSE
"80612","πενιχρός","adjective",FALSE
"80614","πένομαι","verb",FALSE
"80618","πεντάγαμβρος","adjective",FALSE
"80619","πεντάγραμμον","noun",FALSE
"80622","πεντάγωνος","adjective",FALSE
"80624","πενταδάκτυλος","adjective",FALSE
"80627","πεντάδραχμος","adjective",FALSE
"80633","πενταετηρικός","adjective",FALSE
"80634","πενταετηρίς","noun",FALSE
"80635","πενταέτηρος","adjective",FALSE
"80636","πενταετής","adjective",FALSE
"80637","πενταετία","noun",FALSE
"80639","πεντάζωνος","adjective",FALSE
"80641","πενταθλεύω","verb",FALSE
"nlsj84625","πενταθλέω","verb",FALSE
"80646","πένταθλον","noun",FALSE
"80647","πένταθλος","noun",FALSE
"nlsj8660","Πένταθλος","proper",FALSE
"80651","πεντακέλευθος","adjective",FALSE
"80653","πεντάκις","adverb",FALSE
"80654","πεντακισμύριοι","adjective",FALSE
"80655","πεντακισχίλιοι","adjective",FALSE
"80658","πεντάκλινος","adjective",FALSE
"80661","πεντακοσιάρχης","noun",FALSE
"80662","πεντακοσιαρχία","noun",FALSE
"nlsj84602","πεντακοσίαρχος","noun",FALSE
"80664","πεντακόσιοι","adjective",FALSE
"80665","πεντακοσιομέδιμνος","noun",FALSE
"80666","πεντακοσιοστός","adjective",FALSE
"80668","πεντακυμία","noun",FALSE
"80670","πεντάλεκτρος","adjective",FALSE
"80676","πενταμερής","adverb",FALSE
"80678","πεντάμετρος","adjective",FALSE
"80680","πεντάμηνος","adjective",FALSE
"80692","πενταξός","adjective",FALSE
"80696","πενταπάλαιστος","adjective",FALSE
"nlsj84559","πεντάπηχυς","adjective",FALSE
"80707","πενταπλάσιος","adjective",FALSE
"80709","πενταπλασίων","adjective",FALSE
"80710","πεντάπλεθρος","adjective",FALSE
"80714","πενταπλόος","adjective",FALSE
"nlsj84563","πένταπολις","noun",FALSE
"80720","πεντάπυλος","adjective",FALSE
"80726","πενταρχία","noun",FALSE
"80727","πεντάς","noun",FALSE
"80729","πεντάσκαλμος","adjective",FALSE
"80730","πεντασπίθαμος","adjective",FALSE
"80732","πενταστάδιος","adjective",FALSE
"80736","πεντάστομος","adjective",FALSE
"80750","πεντάφυλλον","noun",FALSE
"80751","πένταχα","adverb",FALSE
"80752","πενταχῆ","adverb",FALSE
"80756","πεντάχορδος","adjective",FALSE
"80758","πενταχοῦ","adverb",FALSE
"80759","πεντάχρονος","adjective",FALSE
"80761","πέντε","adverb",FALSE
"80762","πεντέβαθμος","adjective",FALSE
"80766","πεντεδραχμία","noun",FALSE
"80768","πεντεκαίδεκα","noun",FALSE
"80769","πεντεκαιδεκάγωνον","noun",FALSE
"80771","πεντεκαιδεκαετής","adjective",FALSE
"nlsj84656","πεντεκαιδεκαέτης","noun",FALSE
"nlsj84660","πεντεκαιδεκαναία","noun",FALSE
"80777","πεντεκαιδεκαπλάσιος","adjective",FALSE
"80778","πεντεκαιδεκαπλασίων","adjective",FALSE
"80780","πεντεκαιδεκατάλαντος","adjective",FALSE
"80782","πεντεκαιδέκατος","adjective",FALSE
"80785","πεντεκαιδεχήμερος","adjective",FALSE
"80789","πεντεκαιεικοστός","adjective",FALSE
"80790","πεντεκαιπεντηκονταετής","adjective",FALSE
"nlsj84671","πεντεκαιτετταρακοντάλινος","adjective",FALSE
"nlsj84673","πεντεκαιτριακοντούτης","noun",FALSE
"nlsj8755","Πεντελικός","adjective",FALSE
"80807","πεντέπους","adjective",FALSE
"nlsj84680","πεντεσπίθαμος","adjective",FALSE
"80808","πεντεσύριγγος","adjective",FALSE
"80809","πεντετάλαντος","adjective",FALSE
"80810","πεντετηρικός","adjective",FALSE
"80811","πεντετηρίς","noun",FALSE
"80812","πεντέτης","adjective",FALSE
"80818","πεντηκονθήμερος","adjective",FALSE
"80819","πεντήκοντα","verb",FALSE
"80820","πεντηκοντάδραχμος","adjective",FALSE
"80823","πεντηκονταετής","adjective",FALSE
"80825","πεντηκονταετία","noun",FALSE
"80828","πεντηκοντακέφαλος","adjective",FALSE
"80830","πεντηκοντάλιτρος","adjective",FALSE
"80833","πεντηκοντάπαις","noun",FALSE
"80836","πεντηκονταρχέω","verb",FALSE
"80837","πεντηκονταρχία","noun",FALSE
"80838","πεντηκόνταρχος","noun",FALSE
"80845","πεντηκόντερος","noun",FALSE
"80846","πεντηκοντήρ","noun",FALSE
"80849","πεντηκοντόγυος","adjective",FALSE
"80851","πεντηκοντόργυιος","adjective",FALSE
"80852","πεντηκόντορος","adjective",FALSE
"80854","πεντηκοντούτης","adjective",FALSE
"80859","πεντηκοστεύομαι","verb",FALSE
"80860","πεντηκοστή","adjective",FALSE
"80865","πεντηκοστολόγος","noun",FALSE
"80868","πεντηκοστός","adjective",FALSE
"80869","πεντηκοστύς","noun",FALSE
"80871","πεντήρης","noun",FALSE
"80873","πέντοζος","adjective",FALSE
"80877","πεντώβολος","adjective",FALSE
"80881","πεντώνυχος","adjective",FALSE
"80882","πεντώροφος","adjective",FALSE
"80883","πεντώρυγος","adjective",FALSE
"80888","πέος","noun",FALSE
"80890","πεπαιδευμένως","adverb",FALSE
"80891","πεπαίνω","verb",FALSE
"80893","πέπανος","adjective",FALSE
"80894","πέπανσις","noun",FALSE
"80895","πεπαντικός","adjective",FALSE
"80896","πεπαρεῖν","verb",FALSE
"nlsj8756","Πεπάρηθος","proper",FALSE
"80898","πεπασμός","noun",FALSE
"80899","πέπειρα","noun",FALSE
"80900","πέπειρος","adjective",FALSE
"80901","πεπεισμένως","adverb",FALSE
"80905","πέπερι","noun",FALSE
"80914","πεπλανημένως","adverb",FALSE
"80915","πεπλασμένως","adverb",FALSE
"nlsj84267","πέπλιον","noun",FALSE
"80926","πέπλος","noun",FALSE
"80928","πέπλωμα","noun",FALSE
"80929","πέπνυμαι","verb",FALSE
"80931","πεποίθησις","noun",FALSE
"80933","πεποιθότως","adverb",FALSE
"80935","πεπονημένως","adverb",FALSE
"nlsj8757","Πεπρωμένη","proper",FALSE
"80947","πεπτήριος","adjective",FALSE
"80949","πεπτικός","adjective",FALSE
"80950","πεπτός","adjective",FALSE
"80953","πέπων","verb",FALSE
"nlsj84271","πέρ","particle",TRUE
"80956","πέρα","adjective",FALSE
"nlsj21801","περαγάω","verb",FALSE
"nlsj85705","περαγκωνίζω","verb",FALSE
"80961","πέραθεν","adverb",FALSE
"nlsj85686","περαθρέω","verb",FALSE
"80962","περαίας","noun",FALSE
"nlsj8762","Περαιβοί","proper",FALSE
"nlsj8760","Πέραιθος","proper",FALSE
"80964","περαίνω","verb",FALSE
"80965","περαιόθεν","adverb",FALSE
"80966","πέραιος","adjective",FALSE
"80967","περαιόω","verb",FALSE
"nlsj84789","περαίρω","verb",FALSE
"80968","περαίτερος","adjective",FALSE
"80969","Περαίτης","proper",FALSE
"13401","περαίω","verb",FALSE
"80970","περαίωσις","noun",FALSE
"nlsj85706","περακοντίζω","verb",FALSE
"80972","πέραν","adverb",FALSE
"nlsj25056","περανάζω","verb",FALSE
"nlsj85130","περανδρόω","verb",FALSE
"nlsj85186","περανίστημι","verb",FALSE
"nlsj8758","Περάντης","proper",FALSE
"80976","περαντικός","adjective",FALSE
"81369","περαράω","verb",FALSE
"nlsj85708","περαργυρόω","verb",FALSE
"nlsj85204","περαρόω","verb",FALSE
"80978","πέρας","noun",FALSE
"80979","περάσιμος","adjective",FALSE
"80980","πέρασις","noun",FALSE
"80981","περασμός","noun",FALSE
"80984","περάτηθεν","adverb",FALSE
"80985","περατής","noun",FALSE
"80987","περατοειδής","adverb",FALSE
"80988","περατός","adjective",FALSE
"nlsj84278","πέρατος","noun",FALSE
"nlsj8662","Πέρατος","proper",FALSE
"80989","περατόω","verb",FALSE
"80990","περάτωσις","noun",FALSE
"nlsj85235","περαυτέω","verb",FALSE
"80993","περάω","verb",FALSE
"80994","περάω","verb",FALSE
"nlsj8767","Περγαμηνός","proper",FALSE
"80997","Πέργαμον","proper",FALSE
"80996","Πέργαμος","proper",FALSE
"80998","Περγασή","proper",FALSE
"nlsj8770","Περγασῆσι","adverb",FALSE
"nlsj8771","Περγασίδης","proper",FALSE
"81000","περδίκειος","adjective",FALSE
"81004","περδίκιον","noun",FALSE
"nlsj8763","Περδίκκης","proper",FALSE
"nlsj8764","Πέρδικκος","proper",FALSE
"81007","περδικοθήρας","noun",FALSE
"81009","περδικοτρόφος","adjective",FALSE
"81010","πέρδιξ","noun",FALSE
"nlsj8663","Πέρδιξ","proper",FALSE
"81011","πέρδομαι","verb",FALSE
"nlsj85699","περεγγελάω","verb",FALSE
"nlsj85443","περεγείρω","verb",FALSE
"nlsj85451","περεῖδον","verb",FALSE
"nlsj16714","περειλίσσω","verb",FALSE
"nlsj21796","περεῖμι","verb",FALSE
"nlsj16712","περεῖπον","verb",FALSE
"81373","περείρω","verb",FALSE
"nlsj84826","περεκβάζω","verb",FALSE
"nlsj85359","περελύω","verb",FALSE
"nlsj85381","περενράπτω","verb",FALSE
"nlsj85416","περεξίημι","verb",FALSE
"81365","περεράω","verb",FALSE
"nlsj8759","Περεύς","proper",FALSE
"nlsj8661","Πέρευς","proper",FALSE
"nlsj21783","περηθέω","verb",FALSE
"81016","πέρθω","verb",FALSE
"81017","περί","preposition",TRUE
"81020","περιαγγέλλω","verb",FALSE
"nlsj85143","περιαγείρω","verb",FALSE
"81023","περιαγής","adverb",FALSE
"81025","περιαγκωνίζω","verb",FALSE
"81027","περιαγνίζω","verb",FALSE
"81029","περιάγνυμι","verb",FALSE
"81033","περιάγω","verb",FALSE
"81034","περιαγωγεύς","noun",FALSE
"81035","περιαγωγή","noun",FALSE
"81039","περιᾴδω","verb",FALSE
"81040","περιαθρέω","verb",FALSE
"81046","περιαίρεσις","noun",FALSE
"81047","περιαιρετέος","adjective",FALSE
"81048","περιαιρετός","adjective",FALSE
"81049","περιαιρέω","verb",FALSE
"81055","περιακτέον","adjective",FALSE
"81056","περίακτος","adjective",FALSE
"81057","περιαλγέω","verb",FALSE
"81059","περιαλγής","adverb",FALSE
"81060","περιάλειμμα","adjective",FALSE
"81062","περιαλείφω","verb",FALSE
"nlsj8772","Περίαλλα","proper",FALSE
"81067","περίαλλος","adjective",FALSE
"nlsj8773","Περίαλλος","proper",FALSE
"81069","περιαλουργός","adjective",FALSE
"81073","περίαμμα","noun",FALSE
"81076","περιαμπέχω","verb",FALSE
"81077","περιαμύνω","verb",FALSE
"81082","περιαναγκάζω","verb",FALSE
"nlsj8774","Περίανδρος","proper",FALSE
"81085","περιανθής","adjective",FALSE
"81088","περιαντλέω","verb",FALSE
"81091","περιαπλόω","verb",FALSE
"81094","περίαπτος","adjective",FALSE
"81095","περιάπτω","verb",FALSE
"81097","περιάργυρος","adjective",FALSE
"81098","περιαργυρόω","verb",FALSE
"81099","περιαρμόζω","verb",FALSE
"81100","περιάροσις","adjective",FALSE
"81103","περιαρτάω","verb",FALSE
"nlsj43818","περιάρχω","verb",FALSE
"81107","περιαστράπτω","verb",FALSE
"81114","περιαυγέομαι","verb",FALSE
"81115","περιαυγή","noun",FALSE
"81117","περίαυγος","adjective",FALSE
"81123","περιαυτολογία","noun",FALSE
"81125","περιαυχένιος","adjective",FALSE
"nlsj85240","περιβάζω","verb",FALSE
"81129","περιβαίνω","verb",FALSE
"81130","περιβάλλω","verb",FALSE
"81131","περιβαρίδες","noun",FALSE
"81132","περίβαρυς","adjective",FALSE
"81133","περίβασις","noun",FALSE
"81137","περιβιβάζω","verb",FALSE
"81138","περιβιβρώσκω","verb",FALSE
"81139","περιβιόω","verb",FALSE
"81140","περιβλαστάνω","verb",FALSE
"81142","περίβλεπτος","adjective",FALSE
"81144","περιβλέπω","verb",FALSE
"81145","περίβλεψις","noun",FALSE
"81146","περίβλημα","noun",FALSE
"81150","περιβλύζω","verb",FALSE
"81152","περιβοησία","noun",FALSE
"81154","περιβόητος","adjective",FALSE
"nlsj8775","Περίβοια","proper",FALSE
"81157","περιβόλαιον","noun",FALSE
"81158","περιβολή","noun",FALSE
"81161","περίβολος","adjective",FALSE
"81162","περιβομβέω","verb",FALSE
"nlsj85259","περιβόσκω","verb",FALSE
"81165","περίβουνος","adjective",FALSE
"81166","περιβραχιόνιος","adjective",FALSE
"81167","περιβρέμω","verb",FALSE
"81168","περιβρίθω","verb",FALSE
"81169","περιβρομέω","verb",FALSE
"81172","περιβρύχιος","adjective",FALSE
"81174","περίβρωτος","adjective",FALSE
"81176","περιβύω","verb",FALSE
