"lemmaID","lemma","POS"
"nlsj11323","ᾅδης","noun"
"1257","ἀδηφαγέω","verb"
"1258","ἀδηφαγία","noun"
"1259","ἀδηφάγος","adjective"
"1260","ἀδῄωτος","adjective"
"1261","ἀδιάβατος","adjective"
"1264","ἀδιάβλητος","adjective"
"1268","ἀδιάγνωστος","adjective"
"1271","ἀδιάδραστος","adjective"
"1273","ἀδιάθετος","adjective"
"1274","ἀδιαίρετος","adjective"
"1277","ἀδιάκλειστος","adjective"
"1278","ἀδιακόνητος","adjective"
"1282","ἀδιακόσμητος","adjective"
"1284","ἀδιάκριτος","adverb"
"1286","ἀδιάλειπτος","adjective"
"1291","ἀδιάλλακτος","adjective"
"1293","ἀδιάλυτος","adjective"
"1300","ἀδιανόητος","adjective"
"nlsj1840","Ἀδιάντη","proper"
"nlsj13541","ἀδίαντον","noun"
"1301","ἀδίαντος","adjective"
"1304","ἀδιάπαυστος","adjective"
"1306","ἀδιάπλαστος","adjective"
"1310","ἀδιαπόνητος","adjective"
"1314","ἀδιάπτωτος","adjective"
"1316","ἀδιάρθρωτος","adjective"
"1323","ἀδιασκέπτως","adverb"
"1326","ἀδιάσπαστος","adjective"
"1329","ἀδιάστατος","adjective"
"1333","ἀδιαστρέπτως","adverb"
"1334","ἀδιάστροφος","adjective"
"1338","ἀδιάτακτος","adjective"
"1339","ἀδιάτμητος","adjective"
"nlsj1841","Ἀδιατόριξ","proper"
"1340","ἀδιάτρεπτος","adjective"
"1342","ἀδιατύπωτος","adjective"
"1344","ἀδιάφθαρτος","adjective"
"1345","ἀδιάφθορος","adjective"
"1346","ἀδιαφορέω","verb"
"1347","ἀδιαφορητικός","adjective"
"1349","ἀδιαφορία","noun"
"1350","ἀδιάφορος","adjective"
"1352","ἀδιάχυτος","adjective"
"1353","ἀδιαχώρητος","adjective"
"1354","ἀδιαχώριστος","adjective"
"1355","ἀδιάψευστος","adjective"
"1356","ἀδίδακτος","adjective"
"1361","ἀδιεξέργαστος","adjective"
"1362","ἀδιεξέταστος","adjective"
"1364","ἀδιεξίτητος","adjective"
"1366","ἀδιέξοδος","adjective"
"1367","ἀδιέργαστος","adjective"
"1368","ἀδιερεύνητος","adjective"
"1371","ἀδιήγητος","adjective"
"1372","ἀδιήθητος","adjective"
"1375","ἀδίκαστος","adjective"
"1377","ἀδικέω","verb"
"1379","ἀδίκημα","noun"
"1380","ἀδικητέον","adjective"
"1382","ἀδικητικός","adjective"
"1384","ἀδικία","noun"
"1385","ἀδίκιον","noun"
"1387","ἀδικοδοξία","noun"
"1394","ἀδικοπραγέω","verb"
"1397","ἄδικος","adjective"
"nlsj1842","Ἀδικράν","proper"
"nlsj11362","ἀδινός","adjective"
"1401","ἁδινός","adverb"
"1403","ἀδιόδευτος","adjective"
"1405","ἀδιοίκητος","adjective"
"1409","ἀδιόρθωτος","adjective"
"1411","ἀδιόριστος","adjective"
"1417","ἀδίστακτος","adjective"
"nlsj1839","Ἀδίτη","proper"
"nlsj12086","ἄδιψον","noun"
"1422","ἄδιψος","adjective"
"1426","ἀδμής","noun"
"nlsj1389","Ἀδμήτη","proper"
"1428","ἄδμητος","adjective"
"nlsj1388","Ἄδμητος","proper"
"1436","ἀδόκητος","adjective"
"1438","ἀδοκίμαστος","adjective"
"1439","ἀδόκιμος","adjective"
"1440","ἀδολεσχέω","verb"
"1441","ἀδολέσχης","noun"
"1442","ἀδολεσχία","adjective"
"1443","ἀδολεσχικός","adjective"
"1444","ἀδόλεσχος","adjective"
"1446","ἄδολος","adjective"
"1448","ἀδόνητος","adjective"
"1450","ἀδοξάζω","verb"
"1451","ἀδόξαστος","adjective"
"1452","ἀδοξέω","verb"
"1454","ἀδοξία","noun"
"1455","ἀδοξοποίητος","adjective"
"1456","ἄδοξος","adjective"
"1458","ἄδορπος","adjective"
"1459","ἀδορυφόρητος","adjective"
"1460","ἅδος","noun"
"1463","ἄδοτος","adjective"
"1465","ἀδούλευτος","adjective"
"1466","ἀδουλέω","verb"
"1467","ἀδουλία","noun"
"1468","ἄδουλος","adjective"
"1469","ἀδούλωτος","adjective"
"1470","ἀδούπητος","adjective"
"nlsj1843","Ἀδούσιος","proper"
"nlsj1845","Ἀδραμύτιον","proper"
"nlsj1846","Ἀδραμύττιον","proper"
"1474","ἀδράνεος","adjective"
"1475","ἀδρανέω","verb"
"1476","ἀδρανής","adverb"
"nlsj13711","ἀδρανία","noun"
"nlsj1847","Ἀδρανός","proper"
"1478","Ἀδράστεια","proper"
"1479","ἄδραστος","adjective"
"nlsj1390","Ἄδραστος","proper"
"1483","ἁδρεπήβολος","adjective"
"1484","ἄδρεπτος","adjective"
"1485","ἁδρέω","verb"
"nlsj1848","Ἀδρήστη","proper"
"nlsj1849","Ἀδρηστίνη","proper"
"nlsj1391","Ἄδρηστος","proper"
"nlsj1852","Ἀδριανός","proper"
"1486","Ἀδρίας","proper"
"1493","ἁδρομερής","adverb"
"1499","ἁδρός","adjective"
"1500","ἀδροσία","noun"
"1503","ἁδροτής","noun"
"1507","ἄδρυα","noun"
"1510","ἅδρυνσις","noun"
"1511","ἁδρύνω","verb"
"1512","ἄδρυπτος","adjective"
"1516","ἀδυναμέω","verb"
"1517","ἀδυναμία","noun"
"1518","ἀδύναμος","adverb"
"1519","ἀδυνασία","noun"
"1521","ἀδυνατέω","verb"
"1522","ἀδύνατος","adjective"
"1523","ἀδυνατόω","verb"
"nlsj1853","Ἀδυρμαχίδαι","proper"
"1525","ἀδυσώπητος","adjective"
"nlsj12100","ἄδυτον","noun"
"1526","ἄδυτος","adjective"
"1528","ἀδώμητος","adjective"
"1530","Ἄδων","proper"
"nlsj1855","Ἀδώνια","proper"
"1536","Ἀδωνιακός","adjective"
"1537","Ἀδωνιάς","proper"
"1540","Ἄδωνις","proper"
"1543","ἀδώρητος","adjective"
"1545","ἀδωροδόκητος","adjective"
"1547","ἀδωροδόκος","adjective"
"1549","ἄδωρος","adjective"
"1552","ἀδώτης","noun"
"1554","ἀέδνωτος","adjective"
"nlsj1863","Ἀέθλιος","proper"
"1561","ἀεθλοσύνη","noun"
"1564","ἀεί","adverb"
"1570","ἀειγενεσία","noun"
"1571","ἀειγενέτης","noun"
"1572","ἀειγενής","adjective"
"1580","ἀείδελος","adjective"
"1581","ἀειδής","adjective"
"1583","ἀειδίνητος","adjective"
"1587","ἀείδω","verb"
"nlsj13777","ἀείζων","adjective"
"1592","ἀείζωον","noun"
"1591","ἀείζωος","adjective"
"1594","ἀειζώων","adjective"
"1595","ἀειθαλής","adjective"
"nlsj13823","ἀειθεήρ","adjective"
"1597","ἀειθερής","adjective"
"1599","ἀείθουρος","adjective"
"1602","ἀεικέλιος","adjective"
"1603","ἀεικής","adjective"
"1604","ἀεικία","adjective"
"1605","ἀεικίζω","verb"
"1607","ἀεικίνητος","adjective"
"1618","ἀειλογία","noun"
"1620","ἀείμαργος","adjective"
"1624","ἀειμνημόνευτος","adjective"
"1626","ἀείμνηστος","adjective"
"nlsj1867","Ἀείμνηστος","proper"
"1627","ἀειναής","adjective"
"1628","ἀείναος","adjective"
"1635","ἀειπάρθενος","noun"
"nlsj13827","ἀείρειτος","adjective"
"nlsj12107","ἄειρος","adjective"
"1639","ἀείρυτος","adjective"
"1640","ἀείρω","verb"
"1645","ἀείσκωψ","adjective"
"1646","ἄεισμα","noun"
"nlsj13829","ἀεισχοροῦν","noun"
"1651","ἀειφανής","adjective"
"1654","ἀείφρουρος","adjective"
"1655","ἀειφυγία","noun"
"1658","ἀείφυλλος","adjective"
"1662","ἀεκαζόμενος","adjective"
"1664","ἀέκητι","adverb"
"1665","ἀεκούσιος","adjective"
"1666","ἀέκων","adjective"
"1669","ἀέλιος","noun"
"1670","ἄελλα","noun"
"1671","ἀελλαῖος","adjective"
"nlsj13836","ἀελλάς","adjective"
"1673","ἀελλήεις","adjective"
"nlsj13837","ἀελλής","adjective"
"nlsj13840","ἀελλόπος","adjective"
"nlsj1868","Ἀελλόπους","proper"
"1682","Ἀελλώ","proper"
"1685","ἀελπής","adjective"
"1686","ἀελπτέω","verb"
"1687","ἀελπτία","noun"
"1688","ἄελπτος","adjective"
"1689","ἄεμμα","noun"
"1692","ἀέναος","adjective"
"1696","ἀεξίγυιος","adjective"
"1698","ἀεξίνοος","adjective"
"1699","ἀεξίτοκος","adjective"
"1701","ἀεξίφυλλος","adjective"
"1702","ἀεξίφυτος","adjective"
"1703","ἀέξω","verb"
"1705","ἀεργηλός","adjective"
"nlsj13857","ἀεργής","adverb"
"1706","ἀεργία","noun"
"1707","ἀεργός","adjective"
"1709","ἀέρδην","adverb"
"1714","ἀερίζω","verb"
"1716","ἀέρινος","adjective"
"1717","ἀερίοικος","adjective"
"1718","ἀέριος","adjective"
"1722","ἄερκτος","adjective"
"nlsj13868","ἀεροβατέω","verb"
"1724","ἀεροβάτης","noun"
"1725","ἀεροβατικός","adjective"
"1727","ἀεροδόνητος","adjective"
"1728","ἀεροδρομέω","verb"
"1730","ἀεροειδής","adverb"
"nlsj13878","ἀεροκώνωψ","noun"
"1737","ἀερομαχία","noun"
"1739","ἀερομετρέω","verb"
"1741","ἀερομιγής","adjective"
"1743","ἀερονηχής","adjective"
"1745","ἀερονομικός","adjective"
"1747","ἀεροπετής","adjective"
"nlsj1870","Ἀερόπη","proper"
"1751","ἀεροπόρος","adjective"
"nlsj1865","Ἀέροπος","proper"
"1758","ἀερόφοιτος","adjective"
"1759","ἀεροφόρητος","adjective"
"1764","ἀερσίλοφος","adjective"
"1766","ἀερσίνοος","adjective"
"1768","ἀερσιπόδης","noun"
"1769","ἀερσιπόρος","adjective"
"1770","ἀερσιπότης","noun"
"1771","ἀερσιπότητος","adjective"
"nlsj13895","ἀερσίπους","adjective"
"1774","ἀερτάζω","verb"
"1775","ἀερώδης","adjective"
"1778","ἄεσα","verb"
"1780","ἀεσιφροσύνη","noun"
"1781","ἀεσίφρων","adjective"
"nlsj1866","Ἀέτιος","proper"
"1786","ἀετίτης","adjective"
"1789","ἀετός","noun"
"1790","ἀετοφόρος","noun"
"1791","ἀετώδης","adjective"
"1792","ἀέτωμα","noun"
"1802","ἄζα","noun"
"nlsj27663","ἀζαλέα","noun"
"1806","ἀζαλέος","adjective"
"nlsj3054","Ἀζάν","proper"
"nlsj3055","Ἀζάνης","proper"
"nlsj3056","Ἀζάνιος","proper"
"1809","ἀζάνω","verb"
"1812","ἄζευκτος","adjective"
"nlsj3057","Ἀζεύς","proper"
"1816","ἄζηλος","adjective"
"1817","ἀζηλοτύπητος","adjective"
"1818","ἀζηλότυπος","adjective"
"1819","ἀζήλωτος","adjective"
"1820","ἀζήμιος","adjective"
"nlsj3053","Ἀζής","proper"
"nlsj27671","ἀζήτητος","adjective"
"1827","ἀζηχής","adjective"
"nlsj1610","Ἄζιρις","proper"
"1829","ἅζομαι","verb"
"1831","ἀζος","noun"
"nlsj76","ἄζος","adjective"
"1835","ἄζυγος","adjective"
"1836","ἄζυμος","adjective"
"1837","ἄζυξ","noun"
"1839","ἄζω","verb"
"1844","ἄζωνος","adjective"
"1845","ἄζωος","adjective"
"1847","ἄζωστος","adjective"
"nlsj1611","Ἄζωτος","proper"
"1851","ἀηδής","adjective"
"1852","ἀηδία","noun"
"1855","ἀηδονία","noun"
"1856","ἀηδονιδεύς","noun"
"1857","ἀηδόνιον","noun"
"1858","ἀηδόνιος","adjective"
"1859","ἀηδονίς","noun"
"1863","ἀηδών","noun"
"1864","ἀήθεια","noun"
"1865","ἀηθέσσω","verb"
"1866","ἀηθέω","verb"
"1867","ἀήθης","adjective"
"1869","ἀηθίζομαι","verb"
"1870","ἄημα","noun"
"1871","ἄημι","verb"
"1872","ἀήρ","adjective"
"1873","ἄησις","noun"
"1874","ἀήσσητος","adjective"
"1875","ἀήσυλος","adjective"
"1876","ἀήσυρος","adjective"
"1877","ἀητέομαι","verb"
"nlsj14855","ἀήτη","noun"
"1878","ἀήτης","noun"
"1879","ἀητόρρους","adjective"
"1880","ἄητος","noun"
"nlsj14851","ἀήττητος","adjective"
"1882","ἄηχος","adjective"
"1886","ἀθάλασσος","adjective"
"1887","ἀθαλάσσωτος","adjective"
"nlsj25864","ἀθαλλής","adjective"
"1890","ἀθαλπής","adverb"
"nlsj2550","Ἀθαμάντιος","proper"
"nlsj2547","Ἀθάμας","proper"
"1891","ἀθαμβής","adjective"
"1896","ἀθανασία","noun"
"nlsj2553","Ἀθανάσιος","proper"
"1897","ἀθανατίζω","verb"
"1898","ἀθανατισμός","noun"
"1899","ἀθάνατος","adjective"
"1901","ἀθανής","adjective"
"1902","ἄθαπτος","adjective"
"1904","ἀθάρη","noun"
"1906","ἀθαρσής","adverb"
"1908","ἀθαυμαστία","noun"
"1909","ἀθαύμαστος","adjective"
"1911","ἀθέατος","adjective"
"1913","ἀθεεί","adverb"
"1912","ἀθεησίη","noun"
"1915","ἀθείαστος","adjective"
"1918","ἀθελγής","adjective"
"1922","ἀθέλεος","adjective"
"1923","ἀθέλητος","adjective"
"1925","ἄθελκτος","adjective"
"1929","ἄθεμις","noun"
"1931","ἀθεμιστία","noun"
"1932","ἀθεμίστιος","adjective"
"1933","ἀθέμιστος","adjective"
"1937","ἀθεμιτουργία","noun"
"1939","ἀθεμιτοφάγος","adjective"
"1940","ἄθεος","adjective"
"1942","ἀθεότης","noun"
"1943","ἀθεραπεία","noun"
"1944","ἀθεραπευσία","noun"
"1945","ἀθεράπευτος","adjective"
"nlsj2554","Ἀθέρη","proper"
"1948","ἀθερίζω","verb"
"1949","ἀθερίνη","adjective"
"nlsj2555","Ἀθερίων","proper"
"1951","ἀθέρμαντος","adjective"
"1952","ἄθερμος","adjective"
"1956","ἀθεσία","noun"
"1958","ἀθέσμιος","adjective"
"1960","ἀθεσμόλεκτρος","adjective"
"1961","ἄθεσμος","adjective"
"1964","ἀθέσφατος","adjective"
"1965","ἀθετέω","verb"
"1966","ἀθέτημα","noun"
"1968","ἀθέτησις","noun"
"1969","ἀθετητέον","adjective"
"1971","ἄθετος","adjective"
"1972","ἀθεωρησία","noun"
"1974","ἀθεώρητος","adjective"
"1975","ἀθήητος","adjective"
"1977","ἀθηλής","adjective"
"1978","ἄθηλος","adjective"
"1979","ἀθήλυντος","adjective"
"1980","ἄθηλυς","adjective"
"nlsj2564","Ἀθηναγόρης","proper"
"nlsj2563","Ἀθηνάδης","proper"
"nlsj2560","Ἀθήναζε","adverb"
"1984","Ἀθήναια","proper"
"1987","Ἀθήναιον","proper"
"nlsj2565","Ἀθηναῖος","proper"
"nlsj2558","Ἀθήναιος","proper"
"nlsj2566","Ἀθηναΐς","proper"
"nlsj2559","Ἀθήνευς","proper"
"1989","Ἀθήνη","proper"
"nlsj2561","Ἀθήνηθεν","adverb"
"nlsj2562","Ἀθήνησιν","adverb"
"1990","Ἀθηνιάω","verb"
"nlsj2569","Ἀθήνιππος","proper"
"nlsj2572","Ἀθηνογένης","proper"
"nlsj2571","Ἀθηνόδωρος","proper"
"nlsj2573","Ἀθηνοκλῆς","proper"
"1991","ἀθήρ","noun"
"1993","ἀθήρατος","adjective"
"1994","ἀθήρευτος","adjective"
"1995","ἀθηρηλοιγός","noun"
"1996","ἀθηρία","noun"
"2000","ἄθηρος","adjective"
"2004","ἀθησαύριστος","adjective"
"2008","ἄθικτος","adjective"
"2011","ἀθλεύω","verb"
"2012","ἀθλέω","verb"
"2013","ἄθλημα","noun"
"2014","ἄθλησις","noun"
"2016","ἀθλητήρ","noun"
"2017","ἀθλητής","adjective"
"2018","ἀθλητικός","adjective"
"2020","ἀθλιβής","adjective"
"2024","ἄθλιος","adjective"
"2025","ἀθλιότης","noun"
"2028","ἀθλοθετέω","verb"
"2030","ἀθλοθέτης","noun"
"2031","ἆθλον","noun"
"2032","ἆθλος","noun"
"2034","ἀθλοφόρος","adjective"
"nlsj2574","Ἀθμονεύς","proper"
"2035","ἄθολος","adjective"
"2036","ἀθόλωτος","adjective"
"2038","ἀθορύβητος","adjective"
"2039","ἀθόρυβος","adjective"
"2045","ἄθραυστος","adjective"
"2047","ἀθρέω","verb"
"nlsj11282","ἁθρέω","verb"
"2051","ἀθρητέον","adjective"
"nlsj2575","Ἀθριβίτη","proper"
"2055","ἀθροίζω","verb"
"2056","ἄθροισις","noun"
"2057","ἄθροισμα","noun"
"2058","ἀθροισμός","noun"
"nlsj11895","ἁθροιστέον","adjective"
"2061","ἀθρόος","adjective"
"2063","ἀθροότης","noun"
"2064","ἄθρυπτος","adjective"
"nlsj1533","Ἄθρυς","proper"
"2065","ἀθρυψία","noun"
"2066","ἀθυμέω","verb"
"2067","ἀθυμητέον","adjective"
"2068","ἀθυμία","noun"
"2071","ἄθυμος","adjective"
"2072","ἀθυμόω","verb"
"2074","ἄθυρμα","noun"
"2075","ἀθυρμάτιον","noun"
"2076","ἀθυρογλωττία","noun"
"2077","ἀθυρόγλωττος","adjective"
"2079","ἄθυρος","adjective"
"2080","ἀθυροστομία","noun"
"2081","ἀθυρόστομος","adjective"
"2083","ἄθυρσος","adjective"
"2084","ἀθύρω","verb"
"2087","ἄθυστος","adjective"
"2088","ἄθυτος","adjective"
"2090","ἀθῷος","adjective"
